chr1	15039	15795	2	2	1	0	2	2
chr1	17743	17914	2	2	1	0	4	3
chr1	18367	24737	2	2	1	0	5	7
chr1	168166	169048	2	2	1	0	2	17
chr1	320939	321031	1	1	1	0	12	29
chr1	324346	324438	1	1	1	0	9	11
chr1	703994	704876	2	2	1	0	2	17
chr1	708488	709550	2	2	1	1	0	3
chr1	745551	752752	2	2	1	0	3	1
chr1	863262	865555	2	2	1	0	1	1
chr1	878758	879077	1	1	1	11	0	28
chr1	880181	880421	2	2	1	5	0	23
chr1	880181	880436	2	2	1	4	0	13
chr1	883613	883869	2	2	1	3	0	28
chr1	886619	887379	2	2	1	3	0	1
chr1	889463	891302	2	2	1	0	2	9
chr1	891394	891474	2	2	1	3	0	28
chr1	892654	894308	2	2	1	0	1	7
chr1	970705	976044	1	1	1	2	0	6
chr1	976778	976857	1	1	1	8	0	3
chr1	982835	982952	1	1	1	1	0	30
chr1	984832	984945	1	1	1	1	0	22
chr1	985972	986105	1	1	1	3	0	29
chr1	986218	986632	1	1	1	1	0	13
chr1	989358	989827	1	1	1	5	0	2
chr1	1148474	1149042	2	2	1	1	0	6
chr1	1153069	1153837	2	2	1	7	0	23
chr1	1163555	1163656	0	0	0	4	0	30
chr1	1191506	1192371	2	2	1	5	0	10
chr1	1217568	1217655	1	1	1	0	2	5
chr1	1230009	1230097	2	2	1	4	0	2
chr1	1233314	1233392	2	2	1	5	0	26
chr1	1234060	1234724	2	2	1	2	0	23
chr1	1234737	1235210	2	2	1	5	0	6
chr1	1235286	1235352	2	2	1	6	0	22
chr1	1235449	1235537	2	2	1	2	0	30
chr1	1235583	1235888	2	2	1	0	4	5
chr1	1246452	1246709	1	1	1	3	0	21
chr1	1247528	1247605	2	2	1	11	0	25
chr1	1248081	1248166	2	2	1	2	0	11
chr1	1249302	1249680	2	2	1	2	0	18
chr1	1254905	1255835	2	2	1	4	0	21
chr1	1255910	1256375	2	2	1	1	0	10
chr1	1271896	1273356	2	2	1	7	0	28
chr1	1274820	1274961	2	2	1	1	0	16
chr1	1275030	1275115	2	2	1	2	0	7
chr1	1277186	1277432	2	2	1	1	0	21
chr1	1322963	1323156	2	2	1	14	0	29
chr1	1323250	1323333	2	2	1	6	0	32
chr1	1333723	1333976	2	2	1	6	0	19
chr1	1334052	1334398	2	2	1	8	0	12
chr1	1387815	1389724	1	1	1	0	4	30
chr1	1407470	1412653	1	1	1	0	3	4
chr1	1416317	1417517	1	1	1	0	16	15
chr1	1417995	1420395	1	1	1	0	4	30
chr1	1420552	1421161	1	1	1	6	0	30
chr1	1424655	1425071	1	1	1	0	4	5
chr1	1426052	1430864	1	1	1	0	4	5
chr1	1447854	1451391	1	1	1	0	3	4
chr1	1454371	1455520	1	1	1	0	16	15
chr1	1455998	1458123	1	1	1	5	0	27
chr1	1458280	1458890	1	1	1	2	0	4
chr1	1458948	1459218	1	1	1	15	0	17
chr1	1461912	1462540	1	1	1	0	4	5
chr1	1464712	1469305	1	1	1	0	4	5
chr1	1559326	1560174	1	1	1	1	0	6
chr1	1563780	1563868	1	1	1	0	1	5
chr1	1564692	1564764	1	1	1	3	0	22
chr1	1569708	1569826	1	1	1	0	2	5
chr1	1577182	1577266	2	2	1	0	5	30
chr1	1577363	1577746	2	2	1	0	1	30
chr1	1577870	1580486	2	2	1	0	12	27
chr1	1586939	1588824	2	2	1	0	6	30
chr1	1588949	1590374	2	2	1	3	0	3
