chr1	14830	14969	2	2	1	0	2	28
chr1	15039	15795	2	2	1	0	2	3
chr1	15948	16606	2	2	1	0	1	18
chr1	16766	16857	2	2	1	0	6	28
chr1	17056	17232	2	2	1	0	2	32
chr1	17056	17914	2	2	0	0	1	31
chr1	17369	17605	2	2	1	0	1	28
chr1	17743	17914	2	2	1	0	2	5
chr1	18062	18267	2	2	1	0	7	29
chr1	18367	24737	2	2	1	0	1	29
chr1	18367	29320	2	2	0	0	2	22
chr1	18370	18912	2	2	0	0	1	27
chr1	136904	137049	2	2	0	0	2	31
chr1	136904	137147	2	2	0	0	1	31
chr1	139848	140074	2	2	1	0	3	9
chr1	143012	143577	2	2	0	0	2	27
chr1	146510	155766	2	2	1	0	2	22
chr1	149073	152139	2	2	0	0	1	16
chr1	155832	157673	2	2	0	0	1	13
chr1	155832	164262	2	2	1	1	0	7
chr1	164792	165883	2	2	1	0	7	21
chr1	165943	168099	2	2	1	0	7	27
chr1	168166	169048	2	2	1	0	4	18
chr1	169265	172556	2	2	1	0	1	10
chr1	172689	173752	2	2	1	0	1	11
chr1	228777	231300	2	2	0	0	1	29
chr1	317782	322037	1	1	1	0	1	22
chr1	320654	320880	1	1	1	0	3	9
chr1	320654	324287	1	1	1	0	2	3
chr1	320939	321031	1	1	1	0	4	28
chr1	321265	322037	1	1	1	0	3	19
chr1	322229	324287	1	1	1	0	2	32
chr1	324061	324287	1	1	1	0	2	3
chr1	324346	324438	1	1	1	0	2	6
chr1	468383	470906	1	1	0	0	1	29
chr1	672000	672092	2	2	0	0	1	26
chr1	672000	675508	2	2	0	0	1	26
chr1	678731	679296	2	2	0	0	2	27
chr1	679354	679574	2	2	0	0	1	28
chr1	682199	684617	2	2	0	0	3	30
chr1	684760	689042	2	2	0	1	0	21
chr1	684762	689042	2	2	0	1	0	29
chr1	684762	691456	2	2	0	1	0	22
chr1	691522	693502	2	2	0	0	1	13
chr1	694504	700102	2	2	1	0	4	29
chr1	700628	701708	2	2	1	0	7	21
chr1	701768	703927	2	2	1	0	7	27
chr1	703994	704876	2	2	1	0	4	18
chr1	705093	708355	2	2	1	0	8	24
chr1	708488	709550	2	2	1	0	3	17
chr1	709661	713663	2	2	1	0	1	26
chr1	741272	743953	2	2	1	0	1	16
chr1	755837	755942	2	4	0	0	1	22
chr1	756327	756431	2	2	0	0	1	18
chr1	757109	757178	2	2	0	0	1	20
chr1	757109	757839	2	2	0	0	1	20
chr1	758820	758889	2	2	0	0	1	20
chr1	758820	758959	2	2	0	0	1	20
chr1	758820	758994	2	2	0	0	1	20
chr1	849825	850182	1	1	1	1	0	31
chr1	858524	858654	2	2	0	1	0	14
chr1	858842	860030	2	2	0	2	0	29
chr1	860329	861301	1	1	1	2	0	11
chr1	860570	861301	1	1	1	1	0	6
chr1	861394	865534	1	1	1	2	0	8
chr1	865717	866418	1	1	1	7	0	27
chr1	866470	871151	1	1	1	3	0	22
chr1	869746	870193	1	1	0	0	1	21
chr1	869830	869913	1	1	0	0	1	24
chr1	869830	869941	1	1	0	0	1	24
chr1	869886	870193	1	1	0	0	1	21
chr1	869942	869997	1	1	0	0	1	24
chr1	869942	870053	1	1	0	0	1	16
chr1	869942	870193	1	1	0	0	1	16
chr1	869942	870305	1	1	0	0	1	24
chr1	869970	870053	1	1	0	0	1	16
chr1	869970	870193	1	1	0	0	1	16
chr1	870138	870193	1	1	0	0	1	21
chr1	871277	874419	1	1	1	2	2	18
chr1	874510	874654	1	1	1	1	0	29
chr1	876687	877515	1	1	1	1	0	15
chr1	877632	877789	1	1	1	4	0	24
chr1	877869	877938	1	1	1	2	0	16
chr1	878439	878632	1	1	1	1	0	8
chr1	878758	879077	1	1	1	2	1	22
chr1	879189	879287	1	1	1	3	0	23
chr1	880181	880436	2	2	1	1	0	32
chr1	880527	880897	2	2	1	2	0	21
chr1	881034	881552	2	2	1	2	1	30
chr1	881667	881781	2	2	1	4	0	26
chr1	881926	883510	2	2	1	1	0	24
chr1	883613	883869	2	2	1	4	0	21
chr1	883984	886506	2	2	1	3	1	28
chr1	886619	887379	2	2	1	2	0	18
chr1	887520	887791	2	2	1	1	0	9
chr1	887981	888554	2	2	1	3	0	15
chr1	888669	889161	2	2	1	4	0	28
chr1	889273	889383	2	2	1	4	0	30
chr1	891394	891474	2	2	1	2	0	21
chr1	891596	892273	2	2	1	4	1	29
chr1	892406	892478	2	2	1	3	0	16
chr1	894462	894594	2	2	1	4	0	32
chr1	897131	897205	1	1	1	1	0	22
chr1	897428	897734	1	1	1	1	0	8
chr1	897852	897995	1	1	0	1	0	14
chr1	897852	898083	1	1	1	4	0	17
chr1	898634	898716	1	1	1	1	0	29
chr1	898885	899299	1	1	1	1	0	29
chr1	899389	899486	1	1	1	1	0	6
chr1	899548	899728	1	1	1	1	0	16
chr1	899561	899728	1	1	1	1	0	2
chr1	907531	907667	1	1	1	1	0	11
chr1	934813	934905	2	2	1	36	0	32
chr1	934994	935071	2	2	1	1	0	18
chr1	935168	935245	2	2	1	4	0	32
chr1	955754	957580	1	1	1	1	0	15
chr1	957843	970656	1	1	1	2	0	31
chr1	970705	976044	1	1	1	2	0	29
chr1	976778	976857	1	1	1	2	0	4
chr1	977083	977335	1	1	1	1	0	16
chr1	977543	978618	1	1	1	1	1	5
chr1	979113	979202	1	1	1	1	0	32
chr1	979638	979713	1	1	1	1	1	29
chr1	979820	980540	1	1	1	1	0	28
chr1	980658	980738	1	1	1	2	0	26
chr1	980904	981112	1	1	1	4	0	21
chr1	981257	981343	1	1	1	2	0	30
chr1	982116	982199	1	1	1	2	0	15
chr1	982338	982706	1	1	1	1	0	10
chr1	982835	982952	1	1	1	2	0	16
chr1	983068	983155	1	1	1	2	0	11
chr1	983746	984246	1	1	1	1	0	31
chr1	984440	984615	1	1	1	1	0	27
chr1	984832	984945	1	1	1	1	0	2
chr1	985710	985806	1	1	1	2	0	15
chr1	985972	986105	1	1	1	4	0	31
chr1	986218	986632	1	1	1	3	0	31
chr1	986750	986832	1	1	1	2	0	22
chr1	987026	987107	1	1	1	2	0	22
chr1	989932	990203	1	1	1	1	0	28
chr1	1019887	1021257	2	2	1	2	0	28
chr1	1021393	1022518	2	2	1	0	1	2
chr1	1025809	1026851	2	2	1	1	0	18
chr1	1153069	1153837	2	2	1	2	0	26
chr1	1158738	1159211	2	2	1	1	0	11
chr1	1179656	1179760	2	2	1	1	0	5
chr1	1190868	1191424	2	2	1	4	0	23
chr1	1191506	1192371	2	2	1	2	0	11
chr1	1198767	1203241	2	2	1	1	0	8
chr1	1203373	1209045	2	2	1	1	0	20
chr1	1222680	1222887	1	1	1	1	0	24
chr1	1222977	1223052	1	1	1	1	0	24
chr1	1229089	1229202	2	2	1	4	0	28
chr1	1229580	1229781	2	2	1	1	0	13
chr1	1230935	1231115	2	2	1	1	0	9
chr1	1230935	1231161	2	2	0	1	0	16
chr1	1231319	1231394	2	2	1	3	0	21
chr1	1231490	1231590	2	2	1	2	0	23
chr1	1231661	1231804	2	2	1	6	0	30
chr1	1232014	1233201	2	2	1	3	0	21
chr1	1233314	1233392	2	2	1	2	0	17
chr1	1233314	1233409	2	2	0	1	0	21
chr1	1233494	1233564	2	2	1	1	0	1
chr1	1233494	1233749	2	2	1	2	0	27
chr1	1233802	1233946	2	2	1	1	0	7
chr1	1234060	1234724	2	2	1	1	0	12
chr1	1234737	1235210	2	2	1	2	0	12
chr1	1235286	1235352	2	2	1	5	0	22
chr1	1235449	1235537	2	2	1	3	0	8
chr1	1235583	1235888	2	2	1	2	0	28
chr1	1236073	1237367	2	2	1	2	0	16
chr1	1237427	1238301	2	2	1	2	0	21
chr1	1238356	1238541	2	2	1	5	0	26
chr1	1239524	1243148	2	2	1	1	0	26
chr1	1239524	1244821	2	2	1	0	1	1
chr1	1244101	1244294	1	1	1	1	0	14
chr1	1244654	1244833	1	1	1	1	0	4
chr1	1244984	1245085	1	1	1	1	0	11
chr1	1246069	1246288	1	1	1	1	0	9
chr1	1246452	1246709	1	1	1	2	0	28
chr1	1247305	1247397	2	2	1	1	0	14
chr1	1247749	1247819	2	2	1	2	0	21
chr1	1247882	1247972	2	2	1	3	0	20
chr1	1248081	1248166	2	2	1	1	0	1
chr1	1248330	1248414	2	2	1	2	0	8
chr1	1248505	1248888	2	2	1	4	0	31
chr1	1248973	1249111	2	2	1	2	0	21
chr1	1249746	1250203	2	2	1	1	0	7
chr1	1250999	1254675	2	2	1	1	1	14
chr1	1254814	1255835	2	2	1	1	0	8
chr1	1254905	1255835	2	2	1	10	0	20
chr1	1255910	1256375	2	2	1	3	0	13
chr1	1256474	1259960	2	2	1	2	0	26
chr1	1257365	1258271	2	2	1	1	0	2
chr1	1271896	1273356	2	2	1	2	0	14
chr1	1274034	1274741	2	2	1	1	0	4
chr1	1274820	1274961	2	2	1	4	0	15
chr1	1275030	1275115	2	2	1	1	0	12
chr1	1275193	1275417	2	2	1	1	0	18
chr1	1275558	1275626	2	2	1	3	0	24
chr1	1275697	1275789	2	2	1	8	0	15
chr1	1275884	1277046	2	2	1	2	1	23
chr1	1277186	1277432	2	2	1	1	0	17
chr1	1277537	1277742	2	2	1	2	0	27
chr1	1277865	1278068	2	2	1	3	0	22
chr1	1278139	1284275	2	2	1	3	0	21
chr1	1291133	1292060	2	2	1	1	0	3
chr1	1309283	1309379	2	2	1	1	0	31
chr1	1309826	1310084	2	2	1	4	0	19
chr1	1310171	1310454	2	2	1	1	0	3
chr1	1310171	1310533	2	2	1	1	0	5
chr1	1317701	1317815	2	2	0	0	1	17
chr1	1317808	1317845	1	1	0	0	1	17
chr1	1322963	1323156	2	2	1	8	0	29
chr1	1323250	1323333	2	2	1	5	0	29
chr1	1323446	1325609	2	2	1	3	0	26
chr1	1325752	1325838	2	2	1	17	0	31
chr1	1325944	1326145	2	2	1	14	0	27
chr1	1326956	1328058	2	2	1	1	0	13
chr1	1328184	1328775	2	2	1	3	0	21
chr1	1328841	1330773	2	2	1	5	0	22
chr1	1330895	1333612	2	2	1	12	0	31
chr1	1333723	1333976	2	2	1	7	0	32
chr1	1334052	1334398	2	2	1	2	0	16
chr1	1384390	1395701	2	2	0	1	0	18
chr1	1387815	1389724	1	1	1	0	6	18
chr1	1390900	1391170	1	1	1	0	2	27
chr1	1391297	1391604	1	1	1	0	5	29
chr1	1391730	1392508	1	1	1	0	3	26
chr1	1407470	1412653	1	1	1	3	0	20
chr1	1414126	1414428	1	1	1	0	16	30
chr1	1414489	1416246	1	1	1	0	14	28
chr1	1416317	1417517	1	1	1	1	15	32
chr1	1417684	1417924	1	1	1	5	4	32
chr1	1417995	1420395	1	1	1	0	6	18
chr1	1420552	1421161	1	1	1	9	4	31
chr1	1421219	1421489	1	1	1	6	2	27
chr1	1421616	1421923	1	1	1	2	5	29
chr1	1422049	1423242	1	1	1	4	2	30
chr1	1423295	1424583	1	1	1	3	0	15
chr1	1425805	1425942	1	1	1	1	0	18
chr1	1426052	1430864	1	1	1	1	0	10
chr1	1428867	1428907	1	3	0	1	0	21
chr1	1447854	1451391	1	1	1	3	0	27
chr1	1451469	1452690	1	1	1	2	0	13
chr1	1452793	1453095	1	1	1	0	16	30
chr1	1453156	1454300	1	1	1	0	14	28
chr1	1454371	1455520	1	1	1	0	15	32
chr1	1455687	1455927	1	1	1	1	3	32
chr1	1455998	1458123	1	1	1	1	2	30
chr1	1458280	1458890	1	1	1	5	3	28
chr1	1458948	1459218	1	1	1	5	0	31
chr1	1459345	1459652	1	1	1	4	5	29
chr1	1459778	1460619	1	1	1	0	3	26
chr1	1460672	1461840	1	1	1	7	1	25
chr1	1461912	1463074	1	1	1	0	1	2
chr1	1462619	1463074	1	1	1	0	1	3
chr1	1464712	1469305	1	1	1	4	1	24
chr1	1479355	1480242	2	2	0	1	0	16
chr1	1479368	1480242	2	2	1	3	0	32
chr1	1480383	1500152	2	2	1	2	0	20
chr1	1559080	1559153	1	1	1	1	0	18
chr1	1560282	1560370	1	1	1	2	0	18
chr1	1562135	1562216	1	1	1	3	0	31
chr1	1562825	1563052	1	1	1	1	0	1
chr1	1563210	1563398	1	1	1	1	0	24
chr1	1563780	1563868	1	1	1	2	0	14
chr1	1564692	1564764	1	1	1	1	1	11
chr1	1565085	1565671	1	1	1	3	0	28
chr1	1568500	1568566	1	1	1	0	1	18
chr1	1571219	1571298	2	2	1	0	3	10
chr1	1571489	1571694	2	2	1	0	4	20
chr1	1571844	1572043	2	2	1	1	0	29
chr1	1572161	1572258	2	2	1	0	1	19
chr1	1572367	1572442	2	2	1	4	0	30
chr1	1572565	1572769	2	2	1	3	4	32
chr1	1573246	1573861	2	2	1	0	1	14
chr1	1573953	1575637	2	2	1	0	5	22
chr1	1575814	1576408	2	2	1	0	2	32
chr1	1576475	1577022	2	2	1	0	12	27
chr1	1577085	1640303	0	0	0	3	0	31
chr1	1577182	1577266	2	2	1	0	5	24
chr1	1577363	1577746	2	2	1	0	3	19
chr1	1577870	1580486	2	2	1	0	6	29
chr1	1581410	1586822	2	2	1	0	1	1
chr1	1581505	1586822	2	2	1	0	1	1
chr1	1581540	1586822	2	2	1	0	1	1
chr1	1586939	1588705	2	2	1	0	1	27
chr1	1588949	1590374	2	2	1	4	0	30
chr1	1597459	1599765	2	2	1	1	0	11
chr1	1601176	1601536	2	2	1	1	0	14
chr1	1604894	1667429	1	1	0	0	2	19
chr1	1607639	1607816	2	2	1	0	1	16
chr1	1631719	1631785	1	1	1	0	1	18
chr1	1634439	1634518	2	2	1	0	3	10
chr1	1634709	1634914	2	2	1	0	4	20
chr1	1635064	1635262	2	2	1	2	0	31
